2014373|Possible Zeus .ru CnC Domain Generation Algorithm (DGA) Lookup NXDOMAIN Response
21965|
2014371|Possible Kelihos .eu CnC Domain Generation Algorithm (DGA) Lookup Detected
1000000000|
19474|
2012903|DNS Query for a Suspicious *.qc.cx domain
2013208|Mobile Device Posting Phone Number
2012694|request to .xxx TLD
2100480|PING speedera
2100384|PING
2803027|Microsoft Excel Malformed Selection (type 0x1D) BIFF record
3679|
2221021|
2014727|Outdated Mac Flash Version
2015822|Suspicious Windows NT version 9 User-Agent
2230002|
10000030|
2000418|Executable and linking format (ELF) file download
2820913|Win32/Obfuscated.NGJ PUA/Adware Checkin Activity M4
2013414|Executable served from Amazon S3
2210033|
10003017|
2210015|
2271003|
2016692|SUSPICIOUS UA starting with Mozilla/7
2210022|
2013457|BitCoin User-Agent Likely Bitcoin Miner
2210037|
2014095|Kindle Fire Browser User-Agent Outbound
2017125|Probable FlimKit Redirect July 10 2013
2210020|
2020634|FREAK Weak Export Suite From Client (CVE-2015-0204)
2011504|String Replace in PDF File, Likely Hostile
2012887|Http Client Body contains pass= in cleartext
2021702|MINECRAFT Server response outbound
2815563|Base64 Javascript URL Refresh - Common Phish Landing Obfuscation Dec 31
2020822|HTTP POST to WP Theme Directory Without Referer
2013222|Excessive Use of HeapLib Objects Likely Malicious Heap Spray Attempt
2008070|Windows 98 User-Agent Detected - Possible Malware or Non-Updated System (Win98)
2805355|POST to a gif file
2820940|Win32/Unknown Reporting Clickfraud
2016538|Executable Retrieved With Minimal HTTP Headers - Potential Second Stage Download
10003018|
2001562|Suspected PUP/PUA User-Agent (OSSProxy)
2200036|
2200034|
2001046|UPX compressed file download possible malware
2014753|probable malicious Glazunov Javascript injection
1000022|
2012843|Cleartext WordPress Login
2011227|User-Agent (NSIS_Inetc (Mozilla)) - Sometimes used by hostile installers
2018231|SUSPICIOUS .scr file download
2016898|Suspicious MSIE 10 on Windows NT 5
2019290|Possible CVE-2014-6271 Attempt Against SIP Proxy
2003658|qq.com related Spyware User-Agent (QQGame)
2016870|Unsupported/Fake Internet Explorer Version MSIE 5.
2024833|Observed IP Lookup Domain (l2 .io in TLS SNI)
2260001|
15362|
2821702|Successful Phish OWA Credentials Aug 16 2016
2016880|Suspicious Windows NT version 0 User-Agent
3|
2200073|
2821424|Win32/Daserf CnC Beacon 1
2018372|Malformed HeartBeat Request
2015820|Suspicious Windows NT version 7 User-Agent
2008120|Outbound TFTP Read Request
1003016|
2007695|Windows 98 User-Agent Detected - Possible Malware or Non-Updated System
2200038|
2200076|
2210003|
2822102|Possible Microsoft Internet Explorer and Edge Information Disclosure Vulnerability (CVE-2016-3351)
2015743|Revoked Adobe Code Signing Certificate Seen
2009208|Possible Downadup/Conficker-C P2P encrypted traffic UDP Ping Packet (bit value 16)
2221013|
2221002|
2002749|Unallocated IP Space Traffic - Bogon Nets
2012889|Http Client Body contains pw= in cleartext
2013930|HTTP traffic on port 443 (PUT)
5102342|
2210002|
2210004|
11192|
16313|
2014380|HTTP POST invalid method case outbound
2018087|Control Panel Applet File Download
2810139|Win32/BrowseFox.AF Checkin
2015708|- Applet Tag In Edwards Packed JavaScript
2807284|Suspicious User-Agent (Safari)
23621|
2017037|Javadoc API Redirect CVE-2013-1571
2102925|web bug 0x0 gif attempt
4000387|Locky Downloader Checkin
2101228|nmap XMAS
2002911|Potential VNC Scan 5900-5920
2403340|
2403347|
2403346|
2403344|
2403408|
2001219|Potential SSH Scan
2010939|Suspicious inbound to PostgreSQL port 5432
1054|
2210027|
2221004|
2221001|
19|
2017919|Possible NTP DDoS Inbound Frequent Un-Authed MON_LIST Requests IMPL 0x03
2014819|Packed Executable Download
2014471|DRIVEBY Generic - EXE Download by Java
2210017|
2007868|User-Agent (Firefox) - Possible Trojan Downloader
2200035|
2103134|PNG large colour depth download attempt
2013145|Possible %41%41%41%41 Heap Spray Attempt
2802106|MOBILE iPhone iTunes User-Agent Detected
2012090|Possible Call with No Offset TCP Shellcode
2012923|Possible TDSS Base64 Encoded Command 3
2102314|x86 0x90 NOOP unicode
2012251|Google Android Device HTTP Request
2017921|Possible NTP DDoS Multiple MON_LIST Seq 0 Response Spanning Multiple Packets IMPL 0x03
4000060|Possible Black Nurse attack from Internal Source
2012510|UTF-8/16 Encoded Shellcode
2012888|Http Client Body contains pwd= in cleartext
2827579|.moe Domain in TLS SNI
2014472|JAVA - Java Archive Download
2013031|Python-urllib/ Suspicious User Agent
2210024|
2100651|x86 stealth NOOP
2101390|x86 inc ebx NOOP
2013235|Golden FTP Server PASS Command Remote Buffer Overflow Attempt
2002750|Reserved IP Space Traffic - Bogon Nets 2
2011582|Vulnerable Java Version 1.6.x Detected
2017910|suspicious - gzipped file via JAVA - could be pack200-ed JAR
2210023|
2012078|Windows-Based OpenSSL Tunnel Outbound
2010066|Data POST to an image file (gif)
2003578|Baidu.com Spyware Bar Pulling Data
2200075|
2012119|Possible Hex Obfuscation Usage On Webpage
2828823|Observed Possible Malicious SSL Cert (Powershell Empire)
2210040|
2805815|Internal Host Retrieving External IP via whatismyipaddress.com - Possible Infection
2016922|Backdoor family PCRat/Gh0st CnC traffic
2008549|Systemdoctor.com/Antivir2008 related Fake Anti-Virus User-Agent (AntivirXP)
2013929|HTTP traffic on port 443 (OPTIONS)
2821014|suspicious .CAB containing single executable file inbound (observed in maldoc campaign)
2013030|libwww-perl User-Agent
2014734|BitTorrent - Torrent File Downloaded
2016875|Unsupported/Fake FireFox Version 0.
2012087|Possible Call with No Offset UDP Shellcode
2003365|Hotbar Zango Toolbar Spyware User Agent (ZangoToolbar )
2012141|Protocol 41 IPv6 encapsulation potential 6in4 IPv6 tunnel active
2809959|FREAK Weak Export Suite From Client (CVE-2015-0204)
2809957|FREAK Weak Export Suite From Client (CVE-2015-0204)
2809958|FREAK Weak Export Suite From Client (CVE-2015-0204)
2812086|Nuclear EK Landing URI Struct Jul 21 M1
2020022|Possible VirLock Connectivity Check
2020635|FREAK Weak Export Suite From Client (CVE-2015-0204)
2014718|Nintendo Wii User-Agent
2803567|Suspicious User-Agent (LuaSocket)
2024364|Possible Nmap User-Agent Observed
2014473|JAVA - Java Archive Download By Vulnerable Client
2824933|Possible Adobe Flash MP4 parsing OOB Memory Access M1 (CVE-2017-2984)
2100649|x86 setgid 0
10000001|
2013936|SSH banner detected on TCP 443 likely proxy evasion
2815568|Terse HTTP 1.0 Request Possible Nivdort
2018172|SUSPICIOUS Java Lang Runtime in Response
2804911|Microsoft Excel corrupted/hostile file invalid MergeCells.rgref.ref8.colLast value
882|
1344|
2022868|ABUSE.CH SSL Blacklist Malicious SSL certificate detected (Quakbot CnC)
2824993|Win32/Unknown Fake SSL CnC Beacon 4 (ec_point_formats)
2012092|Possible Call with No Offset TCP Shellcode
2008986|Internal Host Retrieving External IP via whatismyip.com - Possible Infection
2011349|DRIVEBY SEO Exploit Kit request for Java exploit
2803783|Rockwell RNA Message Large Header Length - 8Kb
2021129|Blue Bot DDoS Blog Request
7572|
2823007|Successful Office 365 Phish Oct 31 2016
2013535|HTTP Request to a *.tc domain
2809267|W32/TinyZBot Fake Resume Upload GET Request (Operation Cleaver)
2810654|Possibly Suspicious example.com SSL Cert
2018481|Trojan.Win32.Webprefix checkin
5000004|
2018220|DYNAMIC_DNS HTTP Request to a *.ddns.info Domain
2009880|Casalemedia Spyware Reporting URL Visited 3
2013267|Possible Hex Obfuscated JavaScript Heap Spray 0a0a0a0a
2020661|FREAK Weak Export Suite From Server (CVE-2015-0204)
2021058|Xenu Link Sleuth Scanner Outbound
5800328|
2017781|Possible Android InMobi SDK SideDoor Access sendMail
2013224|Suspicious User-Agent Containing .exe
2210011|
10001029|
2002024|IRC NICK command
2022486|Possible Phishing Landing via GetGoPhish Phishing Tool
2820918|Win32/Obfuscated.NGJ PUA/Adware Checkin Activity M9
90000012|
2018219|DYNAMIC_DNS HTTP Request to a *.sytes.net Domain
2016921|Suspicious Mozilla UA with no Space after colon
2809427|IE 10 on Windows 3.1
2011346|Possible Unescape %u Shellcode/Heap Spray
2230008|
2018052|Zbot Generic URI/Header Struct .bin
2010100|Palevo/BFBot/Mariposa client join attempt
2024649|Fake Adobe Flash Update Landing - Title over non SSL
38381|
2101201|403 Forbidden
2814979|SSL Certificate With Directory Traversal
10000003|
2017085|WebShell - GODSpy - Cookie
2019326|Likely Bot Nick in IRC (Country Code ISO 3166-1 alpha-2
2221018|
2011866|Suspicious Embedded Shockwave Flash In PDF
2022466|Possible Keitaro TDS Redirect
2102180|BitTorrent announce request
2023668|Unconfigured nginx Access
2221010|
2814961|Possible Dyre SSL Cert Nov 17 2015
2002910|Potential VNC Scan 5800-5820
2009582|NMAP -sS window 1024
2010935|Suspicious inbound to MSSQL port 1433
2010936|Suspicious inbound to Oracle SQL port 1521
2002994|Rapid IMAP Connections - Possible Brute Force Attack
2009545|User-Agent (_TEST_)
2010677|Suspicious User-Agent (My Session)
16435|
2018899|Win32/BrowseFox.H Checkin 2
2002400|Suspicious User Agent (Microsoft Internet Explorer)
2009867|Suspicious User-Agent (Mozilla/3.0 (compatible))
2019323|Possible OpenVPN CVE-2014-6271 attempt
2013490|NetBIOS nbtstat Type Query Outbound
2017639|JAR Size Under 30K Size - Potentially Hostile
1340|
2013659|Self Signed SSL Certificate (SomeOrganizationalUnit)
2007854|User-Agent (Mozilla) - Possible Spyware Related
5000016|
10000023|
2803851|Microsoft Internet Explorer remote code execution via option element
100000122|
10000021|
2018334|Possible Phish - Saved Website Comment Observed
2821683|DNP3 Cold Restart
2011347|Possible String.FromCharCode Javascript Obfuscation Attempt
2019102|Possible SSDP Amplification Scan in Progress
2014519|EXE - Served Inline HTTP
2016871|Unsupported/Fake Internet Explorer Version MSIE 4.
2018856|Windows executable base64 encoded
100086|
2017966|Likely NTP DDoS In Progress MON_LIST Response to Non-Ephemeral Port IMPL 0x03
621|
4000061|Possible Black Nurse attack from External Source
2016149|Session Traversal Utilities for NAT (STUN Binding Request)
2400012|
2400013|
2015707|JAVA - document.createElement applet
2022218|Lets Encrypt Free SSL Cert Observed
2015821|Suspicious Windows NT version 8 User-Agent
1301|
5800390|
1147|
2020636|FREAK Weak Export Suite From Client (CVE-2015-0204)
2010516|Possible HTTP 403 XSS Attempt (External Source)
2006408|HTTP Request on Unusual Port Possibly Hostile
2816032|OSX/Potential Vulnerable Application using Sparkle Updater
1101023|
2008015|User-Agent (Win95)
2009486|APT1 WEBC2-UGX Related Pingbed/Downbot User-Agent (Windows+NT+5.x)
2101411|public access udp
2001449|Proxy Connection detected
895|
977|
2012228|Suspicious Russian Content-Language Ru Which May Be Malware Related
2012886|Http Client Body contains passwd= in cleartext
2021701|MINECRAFT Server response inbound
100090|
2003626|Double User-Agent (User-Agent User-Agent)
33831|
2017968|Suspicious Possible Process Dump in POST body
2011341|Suspicious POST With Reference to WINDOWS Folder Possible Malware Infection
2210029|
2101280|portmap listing UDP 111
2024897|Go HTTP Client User-Agent
2805912|Socks version 5 NO AUTHENTICATION REQUIRED
2805913|Socks version 5 CONNECT Address type IPv4
2210031|
2811338|Suspicious User-Agent VB Project
24105|
2003579|Findwhat.com Spyware (clickthrough)
2011865|Embedded Executable File in PDF - This Program Cannot Be Run in DOS Mode
2003479|Radmin Remote Control Session Setup Initiate
2826045|PUP Win32/ELEX Checkin 3
2210026|
2022271|SUSPICIOUS Possible Evil Download wsf Double Ext No Referer
2012810|HTTP Request to a *.tk domain
2802991|Microsoft Excel corrupted SerAuxTrend BIFF Record
2804792|WinVerifyTrust Signature Validation Bypass Attempt Filetype ZIPSFX
2014516|EXE - OSX Executable Download - Intel Arch
4000545|Suspicious User-Agent Request (Generic Ransomware)
2016777|HTTP Request to a *.pw domain
2013037|Java EXE Download
2815485|PUP/ASMalwNS.A Checkin
2815169|Win32/Kapahyku.A Activity 1
2023239|Microsoft Tech Support Scam M3 Sept 15 2016
2827505|Locky Payload DL 2017-08-11
2271002|
2003492|Suspicious Mozilla User-Agent - Likely Fake (Mozilla/4.0)
2806818|Microsoft Internet Explorer Use-After-Free CVE-2013-3187
2100876|Google Talk Version Check
5800000|
2003657|Suspicious User-Agent (MSIE)
2014703|Non-DNS or Non-Compliant DNS traffic on DNS port Reserved Bit Set
2014702|Non-DNS or Non-Compliant DNS traffic on DNS port Opcode 8 through 15 set
11|
486|
10002002|
2001034|Fun Web Products Adware Agent Traffic
2017399|WebShell Generic eval of base64_decode
2100498|id check returned root
2019240|Executable and linking format (ELF) file download Over HTTP
2001353|BDSM
5000999|
2801271|Microsoft Windows Kodak Image Viewer Code Execution
6000001|
2015665|NeoSploit - TDS
2009768|NBTStat Query Response to External Destination, Possible Windows Network Enumeration
5800167|
2210036|
16642|
2016878|Unsupported/Fake Windows NT Version 4.
2000427|PE EXE Install Windows file download
2821158|Android.Trojan.HiddenApp.HW Checkin
2009024|Downadup/Conficker A or B Worm reporting
5800119|
5800420|
5800421|
5800422|
5800423|
5800112|
5800419|
5800418|
2024350|SUSPICIOUS Request for Grey Advertising Often Leading to EK
2021025|Possible ThousandEyes User-Agent Outbound
2016846|Possible Firefox Plugin install
2821367|Adware.QkSee/WinSaber Checkin 2
2400008|
2022738|Windows Quicktime User-Agent EOL With Known Bugs
2020605|WindowBase64.atob Function In Edwards Packed JavaScript - Possible iFrame Injection Detected
2012998|PHP Possible https Local File Inclusion Attempt
2008054|Nginx Server in use - Often Hostile Traffic
2010889|Win32.Tdss User Agent Detected (Mozzila)
2017608|PHP WebShell Embedded In JPG (INBOUND)
2022815|Possible SQLi Attempt in User Agent (Outbound)
2016671|SQL Errors in HTTP 500 Response (SqlException)
2015686|Signed TLS Certificate with md5WithRSAEncryption
100000160|
2022012|Fake Virus Phone Scam Audio Oct 30
2012173|eval String.fromCharCode String Which May Be Malicious
2007616|klm123.com Spyware User Agent
2024033|Android Fake AV Download Landing Mar 06 2017
1350|
2010514|Possible HTTP 401 XSS Attempt (External Source)
2814978|SSL Certificate With Directory Traversal
2012257|Common %0c%0c%0c%0c Heap Spray String
2013927|HTTP traffic on port 443 (HEAD)
2021381|Zberp receiving config via image file - SET
2016503|Java Serialized Data
2016502|Java Serialized Data via vulnerable client
2011037|Possible Attempt to Get SQL Server Version in URI using SELECT VERSION
2007799|Azureus P2P Client User-Agent
2013028|curl User-Agent Outbound
2816284|Successful Mailbox Update Phish Feb 17 M1
2012390|Libtorrent User-Agent
2404169|
2007880|User-Agent (single dash)
2200070|
2800490|Mozilla Network Security Services Regexp Heap Overflow
2021922|StartPage Userclass HTTP Request
2823937|Successful Generic Phish (302) Dec 16 2016
2013931|HTTP traffic on port 443 (DELETE)
2804116|User-Agent (MRSPUTNIK)
10|
2807241|Adobe PDF file corrupted download (CVE-2013-3351) 3
1101022|
2011581|Vulnerable Java Version 1.5.x Detected
2017657|SUSPICIOUS JS Multiple Debug Math.atan2 calls with CollectGarbage
2828892|External IP Address Lookup (via httpbin .org)
2022493|Evil Redirector Leading to EK Feb 05 2016
6|
2014518|EXE - OSX Disk Image Download
2816367|Suspicious 404 OK Response
2019729|Malware Connectivity Check to Google
2016853|Possible Neutrino EK Posting Plugin-Detect Data May 15 2013
2003494|AskSearch Toolbar Spyware User-Agent (AskTBar)
2823158|Microsoft Excel corrupted incorrect COLINFO record download (CVE-2016-7228)
2804794|WinVerifyTrust Signature Validation Bypass Attempt Filetype Lharc SFX
5800159|
2012056|Flash Player Flash6.ocx AllowScriptAccess Denial of Service
2804449|Win32/DownloadAdmin.A.Gen Install
2002758|WMF Escape Record Exploit - Version 1
2008350|Autoit Windows Automation tool User-Agent in HTTP Request - Possibly Hostile
17150|
2012205|Possible Malicious String.fromCharCode with charCodeAt String
22110520|
22110387|
2017127|JJEncode Encoded Script
2018340|Win32.Sality-GR Checkin
2820350|Suspicious Redirect - Possible Phishing May 25 2016
2022246|Backdoor User-Agent (InstallCapital)
2021170|Possible Sentinal LM  Application attack in progress Outbound (Response)
2021172|Possible Sentinal LM Amplification attack (Request) Inbound
2821686|DNP3 Stop Application
2018146|Generic HeapSpray Construct
2009970|eMule Kademlia Hello Request
2003310|Edonkey Publicize File
2020027|Win32/Spy.Agent.OHT - AnunakAPT HTTP Checkin 1
2018284|Self-Signed Cert Observed in Various Zbot Strains
2013479|Behavioral Unusually fast Terminal Server Traffic Potential Scan or Infection (Outbound)
2021618|DealPly Adware CnC Beacon
2019511|Adware.InstallCore.B Checkin
2812780|Win32/InstallCore.ABD Variant Checkin
4019928|
25358|
2012801|Spoofed MSIE 7 User-Agent Likely Ponmocup
2813026|Likely PUP Download Referer
20121208|
5000001|
2814905|SkullSecurity Encrypted Shell Possible Tunnel 3
2811544|Possible Tinba DGA NXDOMAIN Responses (com)
28283|
2019230|Possible Tinba DGA NXDOMAIN Responses
28058|
30826|
28059|
30059|
20121209|
20121205|
2025005|Possible Successful Generic Phish Jan 14 2016
29867|
30839|
20|
2329|
2013075|Large DNS Query possible covert channel
30842|
2102329|probe response overflow attempt
2814906|SkullSecurity Encrypted Shell Possible Tunnel 4
27938|
4000555|Observed DNS Query to Suspicious Domain (noobminer[.]newblackage[.]com)
4000554|Observed DNS Query to Suspicious Domain (hellothere[.]publicvm[.]com)
4000557|Observed DNS Query to Suspicious Domain (adz2you[.]com)
4000556|Observed DNS Query to Suspicious Domain (ab890e964c34[.]com)
4000553|Observed DNS Query to Suspicious Domain (onesystemupdate[.]com)
4000715|Observed DNS Query to Suspicious Domain (servelatmiru[.]com)
4000659|Observed DNS Query to Suspicious Domain (dz47[.]servehttp[.]com)
4000656|Observed DNS Query to Suspicious Domain (mzab47[.]myq-see[.]com)
4000657|Observed DNS Query to Suspicious Domain (mr-wolf[.]linkpc[.]net)
4000658|Observed DNS Query to Suspicious Domain (dz47[.]myq-see[.]com)
30832|
2017645|DNS Query Domain .bit
2015633|DYNAMIC_DNS Query to Abused Domain *.mooo.com
2012327|All Numerical .cn Domain Likely Malware Related
2014169|Query for .su TLD (Soviet Union) Often Malware Related
2012171|DYNAMIC_DNS Query to 3322.org Domain
2804380|DYNAMIC_DNS Query to a *.changeip.org Domain
2014510|DYNAMIC_DNS Query to a *.suroot.com Domain
2804633|DYNAMIC_DNS Query to a *.sytes.net Domain
29119|
1099120011|
4000655|Observed DNS Query to Suspicious Domain (mr-wolf[.]myq-see[.]com)
27932|
4000552|Observed DNS Query to Suspicious Domain (merithertret[.]com)
2018666|Possible Zeus P2P Variant DGA NXDOMAIN Responses July 11 2014
2003195|Unusual number of DNS No Such Name Responses
2814577|SkullSecurity Encrypted Shell Possible Tunnel 1
2014488|DYNAMIC_DNS Query to a *.darktech.org Domain
31705|
15260|
2810142|Win32/Vobfus.EK C&C DNS request
1000024|
4000650|Observed DNS Query to Suspicious Domain (down[.]smykttum[.]com)
2812067|SOGU DNS CnC Channel TXT Lookup
2014376|Possible Zeus .ru CnC Domain Generation Algorithm (DGA) Lookup Detected
31655|
2011409|DNS Query for Suspicious .co.cc Domain
2012328|All Numerical .ru Domain Lookup Likely Malware Related
2017319|SUSPICIOUS IRC - NICK and 3 Letter Country Code
30833|
2019402|Possible CVE-2014-6271 malicious DNS response
2020110|DNS Query to .onion proxy Domain (browsetor.com)
26919|
2018876| DNS Query to .onion proxy Domain (onion.cab)
29122|
2015576|DNS Query to .onion proxy Domain (tor2web)
2014779|DYNAMIC_DNS Query to 3322.net Domain *.2288.org
4000716|Observed DNS Query to Suspicious Domain (wertstumbahn[.]ru)
4000719|Observed DNS Query to Suspicious Domain (vesnarusural[.]ru)
4000717|Observed DNS Query to Suspicious Domain (restavratormira[.]ru)
4000651|Observed DNS Query to Suspicious Domain (down[.]zigyfdeb[.]com)
2025105|DNS Query for Suspicious .ga Domain
2025107|DNS Query for Suspicious .cf Domain
2025106|DNS Query for Suspicious .ml Domain
14777|
4000718|Observed DNS Query to Suspicious Domain (petronasconn[.]ru)
2800705|Microsoft Outlook iCal Meeting Request Malformed VEVENT Record Dereference Memory Corruption
16443|
2025104|DNS Query for Suspicious .gq Domain
2016104|DNS Reply for unallocated address space - Potentially Malicious 1.1.1.0/24
2000378|MS-SQL DOS attempt (08)
10000002|
4000647|Observed DNS Query to Suspicious Domain (ultimate-discounter[.]org)
2022918|DYNAMIC_DNS Query to *.duckdns. Domain
2018316|Zeus GameOver Possible DGA NXDOMAIN Responses
4000639|Observed DNS Query to Suspicious Domain (hdr-group[.]org)
2002945|Java Url Lib User Agent Web Crawl
2018389|Possible TLS HeartBleed Unencrypted Request Method 3 (Inbound to Common SSL Port)
16693|
31934|
1099120004|
100000928|
2012758|DYNAMIC_DNS Query to *.dyndns. Domain
2015813|DNS Query Sinkhole Domain Various Families (Possible Infected Host)
2800534|Multiple Vendors NTP Mode 7 Denial of Service
2800554|Microsoft Windows SMTP Service MX Record Denial Of Service
1000020|
1000021|
1000023|
2271015|
2017926|External IP Lookup / Tor Checker Domain (check.torproject .org in DNS lookup)
4000535|Observed DNS Query to Browser Coinminer (ppoi[.]org)
2100366|PING *NIX
29262|
2809495|MS RADIUS DoS Vulnerability CVE-2015-0015
1500007|
4000559|Observed DNS Query to Suspicious Domain (aifomtomyam69[.]org)
2800021|Squid WCCP Message Receive Buffer Overflow
2200026|
2220019|
2220004|
2220008|
2018336|Asprox Fake Ximian Evolution X-Mailer Header (XimianEvolution1.4.6)
2220018|
2020675|FREAK Weak Export Suite From Client (CVE-2015-0204)
2006402|Incoming Basic Auth Base64 HTTP Password detected unencrypted
2010908|Mozilla User-Agent (Mozilla/5.0) Inbound Likely Fake
2008470|Excessive NXDOMAIN responses - Possible DNS Backscatter or Domain Generation Algorithm Lookups
396|
2025098|DNS Query for Suspicious .gdn Domain
2012522|DNS Query For XXX Adult Site Top Level Domain
24094|
6700|
26554|
2014701|Non-DNS or Non-Compliant DNS traffic on DNS port Opcode 6 or 7 set
2823117|DNS TXT Response Contains URL
5000011|
4000677|Observed DNS Query to Suspicious Domain (atomictrivia[.]ru)
4000753|Query to checkip.dyndns. Domain
4000754|DYNAMIC_DNS Query to *.dyndns. Domain
2012325|Obfuscated Javascript // ptth
2020381|DDoS.XOR Checkin
2006443|Possible SQL Injection Attempt DELETE FROM
4000664|Observed DNS Query to Suspicious Domain (tracksummer[.]com)
2025096|DNS Query to .onion proxy Domain (onion .casa in DNS Lookup)
2403301|
2101948|zone transfer UDP
2014997|Pandora Usage
12633|
20540|
17276|
1394|
2809030|Possibly Malicious DNS TXT Response Contains URL
5100032|
2803400|Microsoft DNS Server NAPTR Record Sign Extension Memory Corruption 6
2014384|Microsoft Remote Desktop (RDP) Syn then Reset 30 Second DoS Attempt
2100208|MISC Tunneling IP over DNS with NSTX
2403305|
2016150|Session Traversal Utilities for NAT (STUN Binding Response)
2024003|Possible Phishing Verified by Visa title over non SSL Feb 17 2017
2017166|Sibhost Zip as Applet Archive July 08 2013
2012811|Query to a .tk domain - Likely Hostile
2002087|Inbound Frequent Emails - Possible Spambot Inbound
2013138|XML Style POST Of IMEI International Mobile Equipment Identity
2025146|Query for Suspicious .gr.com Domain (gr .com in DNS Lookup)
2008446|Excessive DNS Responses with 1 or more RR's (100+ in 10 seconds) - possible Cache Poisoning Attempt
2021338|Possible Evil Redirector Leading to EK June 10 2015
2814687|Possible Nuclear EK Landing URI struct Oct 30 2015
